id,title,genres,overview,poster_url,trailer_url
365,Kranti Start,"Thriller, Crime",When danger lurks for Kranti in the colorful lanes of Old Delhi.,https://placehold.co/300x450/1a1a1a/8e44ad?text=Kranti%20Start,https://www.youtube.com/watch?v=8B1EtVPBSMw
366,Toor Dal: Part 3,Mystery,The mystery deepens for Toor amidst the festivals of India.,https://placehold.co/300x450/1a1a1a/34495e?text=Toor%20Dal%3A%20Part%203,https://www.youtube.com/watch?v=OKBMCL-frPU
367,Charlie,"Fantasy, Music",When fantasy becomes reality for Charlie in the world of Bollywood.,https://placehold.co/300x450/1a1a3e/9b59b6?text=Charlie,https://www.youtube.com/watch?v=D4qAQYlgZQs
368,Burger Train,"Romance, History, Comedy",A tale of eternal love Burger in the world of Bollywood.,https://placehold.co/300x450/2d132c/e91e63?text=Burger%20Train,https://www.youtube.com/watch?v=Po3jStA673E
369,Our Western,"Comedy, Music, War",A witty comedy about Our amidst the festivals of India.,https://placehold.co/300x450/0f3460/f1c40f?text=Our%20Western,https://www.youtube.com/watch?v=Zr6T4yH8bf0
370,Janam: The Film,"Family, Fantasy, Mystery",A beautiful family tale of Janam against the traditions of a conservative family.,https://placehold.co/300x450/1a2e1a/2ecc71?text=Janam%3A%20The%20Film,https://www.youtube.com/watch?v=4GPvYMKtrtI
371,Locker Azadi Down,"Comedy, Sci-Fi, Horror",Hilarious misadventures of Locker in the majestic palaces of Rajasthan.,https://placehold.co/300x450/0f3460/f1c40f?text=Locker%20Azadi%20Down,https://www.youtube.com/watch?v=y1-w1kUNe6w
372,Do Regional,"Adventure, War",A thrilling expedition of Do against the snow-capped Himalayas.,https://placehold.co/300x450/1a2e2e/1abc9c?text=Do%20Regional,https://www.youtube.com/watch?v=vqu4z34wENw
373,Ee.Ma.Yau,Action,When violence erupts around Ee.Ma.Yau in the backwaters of Kerala.,https://placehold.co/300x450/1a1a2e/e50914?text=Ee.Ma.Yau,https://www.youtube.com/watch?v=COv52Qyctws
374,Pradhan Dastaan,"Thriller, Fantasy, Comedy",A suspenseful chase after Pradhan in the vibrant culture of Punjab.,https://placehold.co/300x450/1a1a1a/8e44ad?text=Pradhan%20Dastaan,https://www.youtube.com/watch?v=f_vbAtFSEc0
375,Kahani Hair,Comedy,The funny side of life for Kahani in the IT hub of Bangalore.,https://placehold.co/300x450/0f3460/f1c40f?text=Kahani%20Hair,https://www.youtube.com/watch?v=JKa05nyUmuQ
376,Jai Trap,"Sci-Fi, Comedy, Sport",When science defies logic for Jai in the vibrant culture of Punjab.,https://placehold.co/300x450/0c1445/3498db?text=Jai%20Trap,https://www.youtube.com/watch?v=pKctjlxbFDQ
377,Band Saving,"Fantasy, Mystery, Family",When fantasy becomes reality for Band against the traditions of a conservative family.,https://placehold.co/300x450/1a1a3e/9b59b6?text=Band%20Saving,https://www.youtube.com/watch?v=8B1EtVPBSMw
378,Chingari Sarpanch,"Sci-Fi, Music, Romance",A technological marvel involving Chingari against the snow-capped Himalayas.,https://placehold.co/300x450/0c1445/3498db?text=Chingari%20Sarpanch,https://www.youtube.com/watch?v=OKBMCL-frPU
379,Gumnaami,War,When battle lines are drawn for Gumnaami in the colorful lanes of Old Delhi.,https://placehold.co/300x450/1a1a1a/7f8c8d?text=Gumnaami,https://www.youtube.com/watch?v=D4qAQYlgZQs
380,Vivah Satya,"Horror, Biography",Terrifying events surround Vivah amidst the political turmoil.,https://placehold.co/300x450/0d0d0d/c0392b?text=Vivah%20Satya,https://www.youtube.com/watch?v=Po3jStA673E
381,Roka With,"Adventure, Biography, Musical",An adventurous journey through Roka in the majestic palaces of Rajasthan.,https://placehold.co/300x450/1a2e2e/1abc9c?text=Roka%20With,https://www.youtube.com/watch?v=Zr6T4yH8bf0
382,Desh Peda,"Family, History, Biography",When generations clash in Desh in the backwaters of Kerala.,https://placehold.co/300x450/1a2e1a/2ecc71?text=Desh%20Peda,https://www.youtube.com/watch?v=4GPvYMKtrtI
383,Jallikattu,"Horror, Family",Dark secrets haunt Jallikattu amidst the tea gardens of Assam.,https://placehold.co/300x450/0d0d0d/c0392b?text=Jallikattu,https://www.youtube.com/watch?v=y1-w1kUNe6w
384,Pastry Volume,"Action, Sci-Fi",An adrenaline-fueled saga of Pastry in the backwaters of Kerala.,https://placehold.co/300x450/1a1a2e/e50914?text=Pastry%20Volume,https://www.youtube.com/watch?v=vqu4z34wENw
385,Sunrise Market,"Sci-Fi, Thriller",The future holds surprises for Sunrise amidst the backdrop of rural India.,https://placehold.co/300x450/0c1445/3498db?text=Sunrise%20Market,https://www.youtube.com/watch?v=COv52Qyctws
386,Sardaar Ji,"History, Drama, Sport",A historical epic about Sardaar in a middle-class Indian household.,https://placehold.co/300x450/2e1a0d/d35400?text=Sardaar%20Ji,https://www.youtube.com/watch?v=f_vbAtFSEc0
387,Saat Field,"History, Musical, Drama",When history remembers Saat in a metropolitan city.,https://placehold.co/300x450/2e1a0d/d35400?text=Saat%20Field,https://www.youtube.com/watch?v=JKa05nyUmuQ
388,Laddu Hunt,"Mystery, Biography, Drama",A baffling mystery surrounds Laddu in a small Indian village.,https://placehold.co/300x450/1a1a1a/34495e?text=Laddu%20Hunt,https://www.youtube.com/watch?v=pKctjlxbFDQ
389,Swaraj Sach,"Sci-Fi, Sport",In a futuristic world Swaraj in the backwaters of Kerala.,https://placehold.co/300x450/0c1445/3498db?text=Swaraj%20Sach,https://www.youtube.com/watch?v=8B1EtVPBSMw
390,Din Zameen,"Biography, Comedy",The extraordinary life of Din in the cricket-crazy streets.,https://placehold.co/300x450/1a1a2e/f39c12?text=Din%20Zameen,https://www.youtube.com/watch?v=OKBMCL-frPU
391,Shaam: Fight,"Adventure, Sport",An epic adventure of Shaam in a joint family setup.,https://placehold.co/300x450/1a2e2e/1abc9c?text=Shaam%3A%20Fight,https://www.youtube.com/watch?v=D4qAQYlgZQs
392,Rang Cell,Comedy,A comedy of errors involving Rang amidst the backdrop of rural India.,https://placehold.co/300x450/0f3460/f1c40f?text=Rang%20Cell,https://www.youtube.com/watch?v=Po3jStA673E
393,Spice Stomach Pulao,Mystery,A baffling mystery surrounds Spice in a middle-class Indian household.,https://placehold.co/300x450/1a1a1a/34495e?text=Spice%20Stomach%20Pulao,https://www.youtube.com/watch?v=Zr6T4yH8bf0
394,Vacation Shaam For,"History, Musical, Action",The forgotten tale of Vacation against the snow-capped Himalayas.,https://placehold.co/300x450/2e1a0d/d35400?text=Vacation%20Shaam%20For,https://www.youtube.com/watch?v=4GPvYMKtrtI
395,Reaction Jowar,"Horror, Biography",When darkness falls on Reaction in the colorful lanes of Old Delhi.,https://placehold.co/300x450/0d0d0d/c0392b?text=Reaction%20Jowar,https://www.youtube.com/watch?v=y1-w1kUNe6w
396,Sure Pure,"Romance, Fantasy, Adventure",A modern-day romance of Sure in a middle-class Indian household.,https://placehold.co/300x450/2d132c/e91e63?text=Sure%20Pure,https://www.youtube.com/watch?v=vqu4z34wENw
397,Sugar Aim Holiday,Family,A touching family drama about Sugar in the vibrant culture of Punjab.,https://placehold.co/300x450/1a2e1a/2ecc71?text=Sugar%20Aim%20Holiday,https://www.youtube.com/watch?v=COv52Qyctws
398,Joy Baba Felunath,"History, Sport",A saga from the pages of time Joy in the world of Bollywood.,https://placehold.co/300x450/2e1a0d/d35400?text=Joy%20Baba%20Felunath,https://www.youtube.com/watch?v=f_vbAtFSEc0
399,Raincoat,"Horror, Mystery",When darkness falls on Raincoat in the vibrant culture of Punjab.,https://placehold.co/300x450/0d0d0d/c0392b?text=Raincoat,https://www.youtube.com/watch?v=JKa05nyUmuQ
400,Basant Nikah,"Sport, Horror",When victory calls Basant in the backwaters of Kerala.,https://placehold.co/300x450/0d1a0d/27ae60?text=Basant%20Nikah,https://www.youtube.com/watch?v=pKctjlxbFDQ
401,Sawan Net,"Adventure, Biography",An adventurous journey through Sawan amidst the political turmoil.,https://placehold.co/300x450/1a2e2e/1abc9c?text=Sawan%20Net,https://www.youtube.com/watch?v=8B1EtVPBSMw
402,Parso Bhagwan,"History, Sport",When history remembers Parso in the bustling streets of Mumbai.,https://placehold.co/300x450/2e1a0d/d35400?text=Parso%20Bhagwan,https://www.youtube.com/watch?v=OKBMCL-frPU
403,Jaw Grade,"Horror, Drama",Dark secrets haunt Jaw in a joint family setup.,https://placehold.co/300x450/0d0d0d/c0392b?text=Jaw%20Grade,https://www.youtube.com/watch?v=D4qAQYlgZQs
404,Mouna Ragam,Comedy,A rib-tickling tale of Mouna in the vibrant culture of Punjab.,https://placehold.co/300x450/0f3460/f1c40f?text=Mouna%20Ragam,https://www.youtube.com/watch?v=Po3jStA673E
405,Mela Answer,"Biography, History",When history remembers Mela in the world of Bollywood.,https://placehold.co/300x450/1a1a2e/f39c12?text=Mela%20Answer,https://www.youtube.com/watch?v=Zr6T4yH8bf0
406,Jung Fearless,"Musical, Action",A melodious journey of Jung in the colorful lanes of Old Delhi.,https://placehold.co/300x450/2e1a2e/e91e63?text=Jung%20Fearless,https://www.youtube.com/watch?v=4GPvYMKtrtI
407,Khel Noodles,Crime,When corruption meets Khel in the world of Bollywood.,https://placehold.co/300x450/1a1a1a/e74c3c?text=Khel%20Noodles,https://www.youtube.com/watch?v=y1-w1kUNe6w
408,Sargam Andhera,"Mystery, Family",A baffling mystery surrounds Sargam against the traditions of a conservative family.,https://placehold.co/300x450/1a1a1a/34495e?text=Sargam%20Andhera,https://www.youtube.com/watch?v=vqu4z34wENw
409,Bhooter Bhabishyat,Biography,The extraordinary life of Bhooter against the snow-capped Himalayas.,https://placehold.co/300x450/1a1a2e/f39c12?text=Bhooter%20Bhabishyat,https://www.youtube.com/watch?v=COv52Qyctws
410,Dus Sharing,"Horror, History, Musical",A nightmare unfolds for Dus on the banks of the Ganges.,https://placehold.co/300x450/0d0d0d/c0392b?text=Dus%20Sharing,https://www.youtube.com/watch?v=f_vbAtFSEc0
411,Drishyam 2,"History, Biography",The forgotten tale of Drishyam against the traditions of a conservative family.,https://placehold.co/300x450/2e1a0d/d35400?text=Drishyam%202,https://www.youtube.com/watch?v=JKa05nyUmuQ
412,Rasam: Part 2,"Mystery, Sci-Fi",The mystery deepens for Rasam amidst the political turmoil.,https://placehold.co/300x450/1a1a1a/34495e?text=Rasam%3A%20Part%202,https://www.youtube.com/watch?v=pKctjlxbFDQ
413,Monitor Fort,"Sci-Fi, History",When technology changes everything for Monitor in the IT hub of Bangalore.,https://placehold.co/300x450/0c1445/3498db?text=Monitor%20Fort,https://www.youtube.com/watch?v=8B1EtVPBSMw
414,Present: Memories,"Romance, Action",A modern-day romance of Present against the traditions of a conservative family.,https://placehold.co/300x450/2d132c/e91e63?text=Present%3A%20Memories,https://www.youtube.com/watch?v=OKBMCL-frPU
415,Desh Chip,"Musical, History, Adventure",A melodious journey of Desh amidst the tea gardens of Assam.,https://placehold.co/300x450/2e1a2e/e91e63?text=Desh%20Chip,https://www.youtube.com/watch?v=D4qAQYlgZQs
416,Hungama Shabnam,Adventure,An adventurous journey through Hungama in the IT hub of Bangalore.,https://placehold.co/300x450/1a2e2e/1abc9c?text=Hungama%20Shabnam,https://www.youtube.com/watch?v=Po3jStA673E
417,Smoking Second,Fantasy,A fantastical journey of Smoking in the bustling streets of Mumbai.,https://placehold.co/300x450/1a1a3e/9b59b6?text=Smoking%20Second,https://www.youtube.com/watch?v=Zr6T4yH8bf0
418,Area Stable,"Sport, Drama, Mystery",A sporting legend rises from Area in the IT hub of Bangalore.,https://placehold.co/300x450/0d1a0d/27ae60?text=Area%20Stable,https://www.youtube.com/watch?v=4GPvYMKtrtI
419,Aagosh Aakrosh,"War, Adventure",Courage under fire for Aagosh amidst the backdrop of rural India.,https://placehold.co/300x450/1a1a1a/7f8c8d?text=Aagosh%20Aakrosh,https://www.youtube.com/watch?v=y1-w1kUNe6w
420,Indian 2,"Mystery, Biography",When secrets unravel around Indian against the snow-capped Himalayas.,https://placehold.co/300x450/1a1a1a/34495e?text=Indian%202,https://www.youtube.com/watch?v=vqu4z34wENw
421,Brave: Episode,"History, War",The untold story of Brave in the vibrant culture of Punjab.,https://placehold.co/300x450/2e1a0d/d35400?text=Brave%3A%20Episode,https://www.youtube.com/watch?v=COv52Qyctws
422,Her Uncertain,"Action, Crime",An action-packed journey of Her in the majestic palaces of Rajasthan.,https://placehold.co/300x450/1a1a2e/e50914?text=Her%20Uncertain,https://www.youtube.com/watch?v=f_vbAtFSEc0
423,King Pack,"Sport, Musical, Horror",A champion's journey from King amidst the festivals of India.,https://placehold.co/300x450/0d1a0d/27ae60?text=King%20Pack,https://www.youtube.com/watch?v=JKa05nyUmuQ
424,They Call Him OG,"Mystery, Sci-Fi, Biography",The mystery deepens for They in the backwaters of Kerala.,https://placehold.co/300x450/1a1a1a/34495e?text=They%20Call%20Him%20OG,https://www.youtube.com/watch?v=pKctjlxbFDQ
425,His Auditorium,"Musical, Family",A musical extravaganza about His in the vibrant culture of Punjab.,https://placehold.co/300x450/2e1a2e/e91e63?text=His%20Auditorium,https://www.youtube.com/watch?v=8B1EtVPBSMw
426,Chair Chili,"Mystery, Adventure",When truth hides behind Chair in a small Indian village.,https://placehold.co/300x450/1a1a1a/34495e?text=Chair%20Chili,https://www.youtube.com/watch?v=OKBMCL-frPU
427,Har Har Mahadev,Crime,When corruption meets Har in the vibrant culture of Punjab.,https://placehold.co/300x450/1a1a1a/e74c3c?text=Har%20Har%20Mahadev,https://www.youtube.com/watch?v=D4qAQYlgZQs
428,Queen Brave,"Adventure, Comedy",A thrilling expedition of Queen against the caste system.,https://placehold.co/300x450/1a2e2e/1abc9c?text=Queen%20Brave,https://www.youtube.com/watch?v=Po3jStA673E
429,Nau Scallion,"Action, Thriller",An adrenaline-fueled saga of Nau in a middle-class Indian household.,https://placehold.co/300x450/1a1a2e/e50914?text=Nau%20Scallion,https://www.youtube.com/watch?v=Zr6T4yH8bf0
430,Karma Type,"Family, Sci-Fi, War",A beautiful family tale of Karma in the bustling streets of Mumbai.,https://placehold.co/300x450/1a2e1a/2ecc71?text=Karma%20Type,https://www.youtube.com/watch?v=4GPvYMKtrtI
431,Adventure Treasure,"Sci-Fi, Biography, Thriller",When science defies logic for Adventure against the caste system.,https://placehold.co/300x450/0c1445/3498db?text=Adventure%20Treasure,https://www.youtube.com/watch?v=y1-w1kUNe6w
432,Camera Winter,"Adventure, Fantasy",An adventurous journey through Camera against the caste system.,https://placehold.co/300x450/1a2e2e/1abc9c?text=Camera%20Winter,https://www.youtube.com/watch?v=vqu4z34wENw
433,Pyaar Ka Plan,"History, Fantasy, Action",A saga from the pages of time Pyaar amidst the festivals of India.,https://placehold.co/300x450/2e1a0d/d35400?text=Pyaar%20Ka%20Plan,https://www.youtube.com/watch?v=COv52Qyctws
434,Seema Window,"Crime, Musical",When corruption meets Seema in the bustling streets of Mumbai.,https://placehold.co/300x450/1a1a1a/e74c3c?text=Seema%20Window,https://www.youtube.com/watch?v=f_vbAtFSEc0
435,Knight: Untold Story,Musical,A melodious journey of Knight amidst the festivals of India.,https://placehold.co/300x450/2e1a2e/e91e63?text=Knight%3A%20Untold%20Story,https://www.youtube.com/watch?v=JKa05nyUmuQ
436,Kal Chehra,"Sport, Family",The field of dreams for Kal against the caste system.,https://placehold.co/300x450/0d1a0d/27ae60?text=Kal%20Chehra,https://www.youtube.com/watch?v=pKctjlxbFDQ
437,Eeda,"Romance, Thriller, Family",A modern-day romance of Eeda against the snow-capped Himalayas.,https://placehold.co/300x450/2d132c/e91e63?text=Eeda,https://www.youtube.com/watch?v=8B1EtVPBSMw
438,Procedure Temple Valley,"Horror, Biography",Horror strikes Procedure in the IT hub of Bangalore.,https://placehold.co/300x450/0d0d0d/c0392b?text=Procedure%20Temple%20Valley,https://www.youtube.com/watch?v=OKBMCL-frPU
439,Satya Zone,"Family, Musical",A touching family drama about Satya in the IT hub of Bangalore.,https://placehold.co/300x450/1a2e1a/2ecc71?text=Satya%20Zone,https://www.youtube.com/watch?v=D4qAQYlgZQs
440,Teesra Aag,"Family, Mystery, Fantasy",When generations clash in Teesra in the vibrant culture of Punjab.,https://placehold.co/300x450/1a2e1a/2ecc71?text=Teesra%20Aag,https://www.youtube.com/watch?v=Po3jStA673E
441,Day: Era,Music,Rhythm and soul unite Day in a middle-class Indian household.,https://placehold.co/300x450/2c1a2e/9b59b6?text=Day%3A%20Era,https://www.youtube.com/watch?v=Zr6T4yH8bf0
442,Killa,"Adventure, Comedy",When danger beckons Killa in the world of Bollywood.,https://placehold.co/300x450/1a2e2e/1abc9c?text=Killa,https://www.youtube.com/watch?v=4GPvYMKtrtI
443,Iruvar,"Music, Crime",When tunes heal Iruvar amidst the tea gardens of Assam.,https://placehold.co/300x450/2c1a2e/9b59b6?text=Iruvar,https://www.youtube.com/watch?v=y1-w1kUNe6w
444,From Close,Sci-Fi,When technology changes everything for From in the majestic palaces of Rajasthan.,https://placehold.co/300x450/0c1445/3498db?text=From%20Close,https://www.youtube.com/watch?v=vqu4z34wENw
445,Nerve Room,"Action, Thriller",High-octane action featuring Nerve in the IT hub of Bangalore.,https://placehold.co/300x450/1a1a2e/e50914?text=Nerve%20Room,https://www.youtube.com/watch?v=COv52Qyctws
446,Lost Trunk Kidney Beans,"Mystery, Music, Family",An enigmatic tale of Lost against the snow-capped Himalayas.,https://placehold.co/300x450/1a1a1a/34495e?text=Lost%20Trunk%20Kidney%20Beans,https://www.youtube.com/watch?v=f_vbAtFSEc0
447,Paani Simaa,"Musical, Romance, Horror",Songs and dance celebrate Paani in the colorful lanes of Old Delhi.,https://placehold.co/300x450/2e1a2e/e91e63?text=Paani%20Simaa,https://www.youtube.com/watch?v=JKa05nyUmuQ
448,Jatt & Juliet,"War, Mystery, Horror",When peace is shattered around Jatt in the backwaters of Kerala.,https://placehold.co/300x450/1a1a1a/7f8c8d?text=Jatt%20%26%20Juliet,https://www.youtube.com/watch?v=pKctjlxbFDQ
449,Pather Panchali,"Action, Fantasy",Non-stop action with Pather in the world of Bollywood.,https://placehold.co/300x450/1a1a2e/e50914?text=Pather%20Panchali,https://www.youtube.com/watch?v=8B1EtVPBSMw
450,Sugar Jaw Magnetism,"Thriller, Sci-Fi, Biography",A nerve-wracking tale of Sugar on the banks of the Ganges.,https://placehold.co/300x450/1a1a1a/8e44ad?text=Sugar%20Jaw%20Magnetism,https://www.youtube.com/watch?v=OKBMCL-frPU
451,Judai Ghazal,"Horror, Drama",Horror strikes Judai in the backwaters of Kerala.,https://placehold.co/300x450/0d0d0d/c0392b?text=Judai%20Ghazal,https://www.youtube.com/watch?v=D4qAQYlgZQs
